Gene_name,GSM1342279,GSM1342280,GSM1342281,GSM1342282,GSM1342283
,0.27137947,-0.07288933,-0.17639351,0.05760765,0.11303282
,-0.19646311,0.55237055,0.029215813,-0.001573563,0.0299263
,0.18163586,0.035268307,0.061312675,0.27136087,0.005466461
,0.006524563,0.006195545,0.17611217,0.09654188,0.10233545
,0.37124777,0.30028582,0.28224182,0.04499197,0.02940464
,0.32040215,0.18015814,0.36595201,0.28748083,0.122543335
,0.06209469,-0.10648632,-0.1497736,0.18921137,-0.104031086
,-0.09693718,0.17101336,0.22187138,-0.020786762,0.11448002
,-0.04903269,0.14736319,0.04343319,0.16227484,0.3032756
,0.123705864,-0.023713589,0.002961636,0.034960747,-0.042672634
,0.12437868,-0.22154093,0.18110561,-0.20420885,-0.19166279
,-0.118006706,-0.17687607,0.046110153,0.21538353,0.27016592
,-0.025754452,0.004467487,0.22298145,0.078624725,0.08325195
,0.39648867,0.05301428,0.10536814,-0.112390995,-0.14016247
,-0.18795252,-0.03988886,-0.17913914,0.117630005,-0.13691282
,0.13268518,0.034605026,-0.0335207,-0.001906395,0.17280865
,0.08717537,0.1832962,0.002223015,0.17061806,-0.034302235
,0.3501544,-0.12142944,-0.016149998,0.18497372,0.113049984
,-0.010250568,0.08015823,-0.032454014,-0.024332523,-0.09159851
,-0.098611355,-0.04049301,0.19708538,-0.06725073,0.3601308
,-0.006295681,-0.123868465,0.18574572,0.18623829,-0.000629
,-0.14724159,-0.22690248,0.030038834,0.03340721,0.34453535
,0.03691864,-0.046048164,-0.119822025,-0.038223267,0.12703896
,0.058134556,-0.004621506,-0.052735806,0.04913807,-0.00686121
,0.21097374,-0.045457363,0.19847345,0.06668615,-0.04036045
,0.13417244,0.5525894,-0.049758434,-0.06368065,0.055642128
,-0.08422327,0.06702185,-0.055904865,0.112615585,-0.055387497
,-0.045673847,-0.09506607,-0.24000359,-0.29891872,-0.20393372
,-0.3361535,-0.23590994,-0.572145,-0.3223014,-0.3571186
,-0.2587204,-0.18623209,-0.053705692,-0.022984505,-0.06096697
,-0.032559395,0.12878752,0.015611649,-0.061843872,-0.06001711
,-0.0925951,-0.096746445,0.13711548,0.052462578,-0.19101572
,0.6063857,-0.14843988,0.035778046,0.08527088,-0.007256985
,-0.11143732,0.009048939,-0.083125114,-0.2940364,0.037976265
,0.009176254,-0.024230003,0.035305977,-0.008191109,0.04862976
,-0.24764824,0.12257624,-0.003696919,0.13430786,0.005670071
,0.1126852,-0.055056095,-0.07599115,-0.020586014,-0.120634556
,-0.27501822,0.042701244,-0.16220379,-0.004846573,-0.21507692
,-0.12634134,0.39583206,-0.11533928,-0.03264332,-0.010716438
,0.30661583,-0.0124259,-0.16320801,0.07515192,-0.042564392
,0.07297659,-0.121497154,0.19677114,0.11716175,-0.006591797
,0.0181036,0.30173683,0.08149433,-0.024766922,0.115326405
,-0.117866516,0.082620144,0.097816944,-0.05974579,0.03398657
,0.07659817,0.27585793,-0.13838673,-0.1250062,-0.060206413
,-0.10707903,-0.37565327,-0.11273956,-0.07774019,0.012274742
,0.17752075,0.3478198,0.2822113,0.6215577,0.5658145
,0.15563917,0.3164916,0.12365961,0.05396986,0.09722948
,-0.13858843,-0.15268087,-0.03411627,-0.047393322,-0.1477418
,0.03357935,0.10747719,0.09283972,0.15546417,0.103113174
,0.15437603,0.35255432,0.068890095,-0.058968544,0.006217003
,0.1510377,0.067647934,0.053680897,0.3296771,0.25046206
,-0.010574341,-0.09824133,0.005759716,0.07607126,-0.36876106
,0.059030056,0.37689877,-0.38915873,0.1128521,0.32894516
,0.28106308,0.029670715,0.09775782,0.10107994,0.16134119
,0.002160072,0.015513897,0.086728096,-0.15526915,0.028667927
,0.42645502,0.27003193,-0.002065659,0.07192469,-0.12138748
,0.8117404,0.70250845,-0.20346308,-0.29853487,-0.44001627
,0.058911324,0.17162561,-0.14596176,-0.17299032,-0.05174303
,-0.0600667,0.053470135,0.042342663,0.066461086,0.02540207
,0.40904427,-0.19545841,0.24912119,-0.31446648,-0.08336067
,0.05473423,-0.20703173,-0.053539276,0.080690384,0.15915346
,-0.3954854,0.029819965,-0.10637903,-0.011857986,0.063877106
,0.16921616,0.33527517,-0.15449858,0.07935858,-0.16385603
,-0.05294037,0.22090673,-0.049146175,-0.02284336,0.17875719
,0.27576303,0.092350006,-0.12692404,0.069992065,-0.07404041
,-0.09738541,-0.026342869,0.2764349,-0.17228365,0.021688938
,-0.05327797,-0.090289116,-0.08014727,-0.070183754,-0.049161434
,0.033451557,0.042567253,0.004683495,0.032713413,-0.24566269
,0.3323307,0.54345703,-0.055611134,-0.0614748,0.008119106
,0.011096001,0.10758114,-0.11725712,0.14421463,0.027632713
,-0.31793737,0.032557964,0.08073139,0.10564709,0.022748947
,-0.049369335,0.026193619,-0.104637146,-0.02859068,0.04885006
,0.06729221,-0.09032488,0.11017609,0.0271945,-0.34881735
,0.01635313,0.04953718,-0.12285662,-0.21498156,-0.016130924
,0.22625685,-0.028683186,0.12697077,-0.10068464,0.3151436
,-0.06876087,0.082666874,0.068378925,-0.0584898,-0.045582294
,0.14583445,0.21497536,0.03011465,-0.03276825,0.04470539
,-0.14525652,-0.041408062,0.2741642,-0.084935665,0.071186066
,-0.077643394,0.046067238,0.12236929,-0.29721117,-0.10500908
,-0.26455688,-0.116642475,0.11510563,0.11088276,0.19441128
,0.061063766,-0.01470995,0.14227676,-0.07596636,-0.13902378
,0.06421232,0.43647194,-0.04290819,-0.004325867,0.116235256
,0.005122662,0.34985304,-0.08864117,0.094815254,-0.2946186
,0.18438673,0.15683746,-0.06772089,-0.25446892,-0.049715996
,-0.31502056,0.049117565,-0.010313511,0.1312089,0.20658016
,0.10876799,0.21631336,-0.017799854,-0.09279013,0.031692505
,0.20531559,0.14814043,0.19922209,-0.25547123,0.09341526
,0.5938034,0.56629753,-0.6272898,-0.69215155,-0.6630664
,0.08984995,-0.24231386,0.12765884,-0.19499874,-0.15372372
,0.017371178,0.12575817,0.19849157,-0.05504179,0.002672672
,-0.00061,-0.107663155,-0.18153334,-0.001782417,-0.10844517
,0.14645195,0.002996445,-0.056300163,-0.13460112,0.017297268
,0.10974169,-0.040002823,-0.19731617,0.0666213,-0.059893608
,-0.3490305,-0.35714912,-0.02618599,0.011148453,-0.16749191
,-0.087599754,0.012683392,0.02722454,0.15077734,0.089632034
,-0.20045185,-0.1078434,-0.12187719,0.026263237,-0.011791706
,0.014706612,0.14200115,-0.0628314,-0.13371038,-0.024177551
,-0.13085794,-0.24125099,0.23759365,-0.15397692,-0.04760027
,0.1833787,-0.22970247,-0.08317375,0.059663773,-0.095386505
,-0.26302767,-0.203938,-0.14226484,0.06247568,-0.03096199
,-0.26207447,-0.031042099,0.09650278,-0.02323389,0.1621418
,-0.063583374,0.18872595,-0.25073957,0.08676529,-0.09575319
,0.12449169,0.13054752,0.61534405,0.39611626,0.36472034
,-0.1479187,-0.07842302,0.020256996,0.17373371,-0.059359074
,0.06389761,-0.16688251,0.19135094,0.050925255,0.08071804
,-0.017241955,0.3550172,0.053982258,0.090634346,-0.021451473
,0.19082355,0.43768406,-0.021030426,-0.088199615,0.07253122
,-0.12594604,0.121218204,-0.04945469,-0.22453976,0.09461403
,0.25228453,-0.18742752,-0.051301003,-0.12261152,-0.2630415
,0.3337059,-0.10295582,0.07450056,-0.27007818,-0.1697259
,0.20399952,0.085009575,-0.13256693,-0.18643713,0.005120277
,-0.14702559,0.18258762,-0.003038406,0.22171354,-0.17778873
,0.14320469,0.07531929,0.1397624,0.038596153,0.044680595
,-0.048803806,0.15071535,0.32426167,0.028512001,-0.024487495
,0.25311136,0.25792027,-0.17643261,-0.122689724,-0.11476517
,0.03434944,0.12577105,-0.020487785,0.013223171,-0.104922295
,0.06080675,0.042290688,-0.0765686,0.09869146,0.12939167
,0.17974997,-0.013526917,-0.030794144,-0.07264233,-0.248425
,-0.302073,0.011099339,0.000296,0.17580938,0.1668477
,0.12256575,0.17333937,0.2898655,-0.15479803,0.020367622
,-0.041064262,0.057830334,-0.1575718,0.13727617,-0.038375378
,0.19897127,0.109565735,-0.00155592,0.059458256,-0.012390137
,-0.19221306,0.14288998,0.2369585,0.087281704,0.15152025
,-0.17559052,0.13973522,0.12061882,-0.036001205,0.07350731
,0.041400433,-0.01094389,0.08614302,-0.03302908,0.024876118
,-0.30885124,-0.08740854,0.14278078,0.14696026,0.26516867
,-0.29176235,-0.015736103,-0.018043041,-0.014561176,-0.074653625
,-0.13935375,-0.13191605,-0.01804924,0.08630419,-0.10847998
,-0.24408054,0.029246807,0.04287052,-0.05252409,0.0154953
,-0.23769951,-0.08225632,0.0925107,0.14933491,0.032284737
,-0.22173595,-0.072647095,-0.21950579,-0.23198986,0.11076546
,0.17907858,0.08875847,-0.088422775,0.2607956,0.02841568
,-0.31663465,-0.30245876,-0.39943933,-0.29196692,-0.32369566
,-0.2655921,0.09202671,0.048358917,0.11021948,-0.22521639
,0.20417786,-0.13700819,0.005968094,0.07767677,-0.24752617
,-0.035853863,0.07721758,0.11988878,0.19287252,0.021521091
,0.39083052,0.32052183,-0.003698826,-0.2344203,-0.28610706
,0.15620899,-0.015591621,0.2413311,-0.15857792,-0.4304843
,-0.24953127,-0.2895918,0.1460042,0.26941395,-0.030980587
,-0.13293886,-0.063277245,-0.054768562,-0.23658419,-0.087504864
,-0.044801712,0.24271154,-0.08005762,0.09353161,-0.23150158
,-0.015034199,0.062357903,0.120337486,0.054052353,-0.04082346
,-0.097156525,-0.042038918,0.16987038,0.08548498,-0.048205853
,0.24636221,0.016542435,0.35676765,0.21975374,-0.079836845
,-0.036213875,0.016197681,-0.18193674,-0.2481966,-0.12902594
,0.45689344,0.15563154,-0.017364025,0.055397034,0.10066843
,0.34830713,0.10900307,0.064713,-0.42491817,0.11529207
,0.07816982,0.2016344,-0.13439226,-0.059871197,-0.00342226
,0.06620455,0.042102337,0.05624199,-0.066652775,0.09873772
,0.09940481,-0.04667425,-0.14444256,-0.037833214,0.07414913
,0.025168896,0.21445799,-0.08459997,-0.13836193,-0.17121172
,0.0890851,0.004705906,0.32166195,0.11361647,0.05678606
,-0.024406433,0.07358408,-0.15596485,-0.07851887,0.009581566
,-0.0476017,-0.20756197,0.22548819,0.16655207,0.097548485
,0.114506245,-0.13582134,-0.32010508,-0.15064144,-0.25098944
,-0.06600618,-0.08023453,-0.15852737,-0.004966736,-0.34896946
,-0.09125328,0.30697536,-0.16978312,0.03622961,0.014852524
,0.018296719,0.08575487,-0.14148855,-0.108345985,0.21397257
,-0.001173496,0.07950544,0.08499622,-0.08473587,0.028878689
,0.14831352,0.10786295,0.20838165,0.107096195,0.049496174
,0.30764532,0.31843948,0.11053944,0.06674385,0.22277546
,-0.016364574,0.0524292,0.049302578,0.21483135,0.24159956
,0.044448376,-0.019415855,0.092363834,0.22338343,-0.07916355
,0.10387087,-0.008468628,-0.058269978,-0.27531147,-0.27364874
,-0.16466045,-0.17461395,-0.12978029,-0.11440754,0.058331966
,0.3441944,-7.44E-05,0.081757545,0.03818035,0.08343506
,0.18754673,0.24246168,0.11986923,0.10557604,0.031663895
,0.10255623,1.86E-05,-0.37157154,-0.09596968,-0.23507833
,0.09416103,-0.050932407,-0.34574366,-0.057732105,-0.107357025
,-0.30611992,-0.09590387,-0.04016447,-0.07238197,0.15423822
,0.17950678,0.096328735,-0.005895615,0.04551506,0.083602905
,0.16215467,0.18833065,-0.035678387,-0.06560087,-0.09203577
,0.08033562,-0.002818108,0.07739067,-0.034198284,0.052151203
,-0.16717386,0.08213234,0.06401873,-0.026260376,-0.10724115
,0.2779622,0.45080566,-0.046828747,-0.009154797,-0.053500175
,0.1817193,0.14873171,0.063672066,-0.13147163,0.09272957
,0.070448875,0.064463615,0.10184193,0.16658688,0.0769825
,-0.008234501,-0.2648263,-0.032180786,0.10039854,-0.09076977
,0.059226513,0.09428549,0.008345604,0.23404408,0.2592125
,0.056450367,-0.088297844,-0.1316843,-0.099313736,-0.02170515
,0.024553299,0.01363039,0.12800789,-0.084335804,-0.101175785
,0.04110384,0.042447567,-0.001075745,0.09865379,0.07385445
,0.9074402,0.95312214,0.1981659,0.17764759,0.32583427
,-0.049728394,0.28319025,0.035985947,-0.2854004,0.04699564
,0.18719053,0.22937107,-0.05798483,0.08253527,0.05682707
,-0.076087,0.35418606,0.20354795,0.24168062,-0.24135351
,-0.19689941,-0.38323545,0.4046402,0.10628033,-0.30948544
,0.14142942,-0.009204388,0.15475368,0.05276251,0.057495117
,0.091697216,-0.21838617,0.14497471,-0.28862047,-0.026595116
,-0.16577005,0.057113647,-0.2077241,-0.028607368,0.05597496
,0.037492752,-0.22030258,0.031146526,-0.090854645,0.05585718
,0.16296434,0.013862133,0.027643204,0.23822832,0.016465187
,0.04831314,0.05083275,0.08539677,-0.11138964,-0.16887331
,-0.117752075,-0.14792919,0.050113678,-0.034808636,0.16727257
,-0.18801212,-0.2195282,0.03957081,-0.08396721,-0.13133049
,-0.08205795,-0.030216694,0.17106724,-0.04302025,0.14758682
,0.21171522,0.018632889,-0.02460289,0.20711184,-0.15354109
,0.024971485,0.17606258,-0.08908892,-0.1024251,0.045337677
,0.24793768,0.11249685,-0.002351284,0.04192829,0.11495781
,0.08195162,-0.13398504,-0.37510204,-0.39216185,-0.2411542
,-0.01576519,0.052886486,-0.057012558,0.02808857,0.029932499
,0.30004168,0.33023643,-0.12962961,-0.20962429,-0.09113598
,-0.040702343,-0.10316372,0.09596968,0.073924065,-0.09980869
,-0.039696693,0.054116726,0.20918417,-0.099797726,0.040220737
,0.065149784,0.18815804,-0.01803255,0.018785,-0.050566673
,0.6044774,0.63204575,-0.102897644,-0.2801032,-0.38617945
,1.0167727,-0.15838575,0.12726355,-0.22531271,-0.17558002
,0.3008628,-0.124837875,0.22941446,0.11791277,-0.022842884
,-0.14739704,-0.08859825,0.037116528,0.04693699,0.072844505
,0.2597661,-0.10404444,0.0791626,0.006015301,0.10502291
,-0.11783266,0.04290867,0.11032915,0.05793953,0.0568285
,0.2449665,0.26030922,0.2030878,0.13247585,0.009585381
,-0.13544941,-0.41339827,-0.2748251,-0.102219105,-0.12336397
,0.48857164,0.5335264,0.08613014,-0.23189354,-0.19456387
,0.05601597,0.18513918,-0.002266884,-0.16162825,-0.06857157
,0.05871582,-0.016283989,0.14046717,-0.1532669,0.117418766
,-0.09617138,0.0356555,0.1103735,-0.26487732,0.13742352
,0.011962414,0.16098595,0.05262804,-0.010369778,0.09075451
,-0.15574789,-0.094453335,0.06476641,-0.21226883,-0.040581703
,0.12855434,-0.1062088,-0.051212788,-0.2105856,-0.14116049
,0.1282649,-0.19852543,0.00726223,0.06333113,0.054321766
,0.21655512,0.31993294,-0.26670408,-0.18683863,0.104109764
,0.35436773,-0.10758114,-0.013007164,0.03976345,-0.17134523
,-0.09279966,-0.007789612,0.31459427,0.12300968,-0.4002037
,0.09695673,-0.07884598,0.2351036,0.053746223,0.10312462
,0.07634354,-0.35026932,0.16523409,-0.13261604,0.14033365
,-0.16771889,-0.07472229,0.26843405,0.108021736,-0.012192249
,0.009333134,-0.09480667,0.111774445,0.12861156,-0.000709
,-0.26788282,-0.15960312,-0.055015087,-0.014576912,-0.12514353
,-0.048478603,0.19613934,0.032646656,-0.02059269,0.021520615
,0.06408262,0.050251484,0.023638725,-0.37872887,-0.19107533
,-0.033332348,0.34309053,-0.075674534,-0.114767075,0.06704664
,-0.13185024,0.07868528,-0.1823821,-0.11191511,0.005423069
,-0.17792416,-0.17717075,0.19301367,0.115180016,-0.028013706
,-0.06146574,0.3188715,0.006470203,-0.27483177,0.012462616
,-0.13439894,0.26347685,-0.04340172,0.018875122,0.24188948
,0.08370352,0.07281923,-0.03228569,0.24316883,0.19812489
,-0.06880379,-0.062886715,-0.06564331,0.09795427,-0.18110418
,-0.06905365,0.09240484,0.3640275,-0.19234133,-0.08032751
,0.07911825,0.056374073,-0.067735195,-0.104269505,0.18773794
,-0.16425276,0.44579315,0.13053417,-0.03284216,0.061662674
,0.21638727,-0.1440258,-0.08586502,0.095490456,-0.0917964
,0.55322504,-0.04685211,0.26920652,0.1517396,0.09077263
,0.37019873,0.18524933,0.073237896,-0.004297257,-0.07077646
,0.17470169,0.039292336,-0.073097706,-0.074959755,0.06508112
,0.2930131,0.04996395,-0.005540848,0.007538796,0.045580864
,-0.07921076,-0.09083462,0.036199093,0.12541723,0.16931105
,0.060796738,0.033081055,-0.19855404,0.20316887,0.17743778
,-0.14663887,0.047677517,-0.056088448,-0.03883791,-0.2042017
,0.08726406,0.009878159,0.010394096,-0.09004593,0.17346811
,-0.13130236,-0.04092264,-0.09011412,0.17379141,-0.06949854
,0.1960597,0.04725933,-0.16233635,-0.09389591,0.07585478
,0.32472897,0.23793983,-0.024951935,0.22757912,-0.063574314
,0.2720523,0.004869461,-0.0457716,0.047958374,-0.033049583
,0.08530998,0.2464633,-0.16345787,-0.025801182,-0.14336872
,-0.09752083,0.11461735,-0.002923012,0.035391808,-0.15327787
,0.46560526,0.25540638,0.15707922,-0.20682955,0.0744915
,-0.010795593,0.15754414,-0.4372282,-0.35324383,-0.67605495
,0.22225666,-0.010438442,-0.30529022,-0.319211,0.053192616
,0.22710133,0.64041805,0.06449938,0.23807669,0.106173515
,0.10734892,0.027953625,6.91E-05,-0.10544777,0.06115532
,-0.10470152,-0.021979332,0.07726812,0.101454735,0.12603617
,0.09972572,0.09834957,-0.12697601,0.19093561,0.12448025
,-0.19831133,-0.31797934,-0.10228443,-0.35093212,-0.30029345
,-0.021272182,0.029725552,0.17099953,0.013839722,0.23169088
,-0.37060165,-0.4844613,-0.48739576,-0.57489634,-0.22742891
,0.11454582,-0.07715845,-0.1585288,0.1385603,-0.06999779
,0.18728542,-0.014404297,0.054323196,-0.13307571,0.021107197
,0.10827398,0.014883518,-0.054523945,-0.008213043,-0.24325657
,0.1275239,0.015691757,0.15320206,-0.000968,0.022108078
,0.16586304,-0.029117107,-0.12955475,0.042691708,-0.06479883
,-0.02366209,-0.17531252,0.12085962,0.18910646,-0.028333187
,0.12985945,-0.030426502,0.321568,0.1721797,-0.14527798
,0.17613697,0.1681385,0.19917011,-0.22962856,0.15506363
,0.12728882,0.181458,0.036508083,0.086009026,0.17785168
,-0.0774312,0.12114811,0.17814493,-0.23281908,0.10827637
,0.13481951,0.010428906,0.056176186,0.015473843,-0.10821867
,0.22433376,-0.016773224,0.16287279,-0.011958599,0.018545628
,0.30006933,0.08020878,-0.042505264,0.034390926,-0.13473845
,0.12546253,-0.080207825,-0.046710968,-0.005311012,-0.17400742
,-0.046927452,0.012312889,0.052274704,-0.31713963,-0.002287865
,0.013015747,-0.2634058,-0.21490765,-0.15853024,0.28493786
,0.13423681,0.14792252,-0.059018612,-0.16546726,0.1358347
,0.053004265,-0.054187775,-0.08207464,-0.081703186,0.025560379
,-0.03361368,0.10115433,0.1777401,0.12948465,0.023705006
,-0.10563946,0.050177097,0.04737234,0.14074135,-0.07497406
,0.24991512,0.018512249,0.13657475,-0.16432762,-0.06297302
,0.023289204,0.05752945,-0.09940338,0.107512474,-0.16015863
,-0.017359734,0.013012409,-0.013830185,0.21402884,-0.058282852
,0.06040716,0.12893057,-0.16327477,-0.046875954,-0.08586788
,0.065384865,0.016170979,0.042798042,0.18130827,0.06326103
,-0.033177853,0.06925726,0.08372164,0.01691866,0.038113594
,-0.05192709,-0.08675194,-0.030100346,-0.03701067,0.16960764
,-0.07007027,-0.2244277,0.022142887,0.17801285,-0.10391235
,-0.27376318,0.053756237,-0.052107334,0.040527344,0.012889385
,-0.24777412,-0.221416,0.07652092,0.18428469,0.01291275
,0.03888464,-0.09400368,0.07081509,-0.05704117,-0.0708251
,-0.26124144,-0.117073536,-0.18825293,-0.030730724,-0.35630178
,-0.22214365,0.09324169,0.039848804,-0.21712065,-0.13597918
,-0.01966095,-0.075669765,-0.15595055,0.13509655,0.07968664
,0.046483994,-0.14307356,-0.27447653,-0.13082361,-0.10224724
,-0.006774902,0.07842016,-0.09144974,0.018388748,-0.017576694
,0.23590803,-0.027246952,-0.062719345,0.017224789,0.109303474
,-0.04135132,0.050200462,-0.16707039,-0.14339209,-0.021916866
,0.030921936,0.062568665,0.015249252,0.1572361,0.24934196
,0.6865816,0.6265569,-0.123353004,-0.16637516,-0.12856817
,0.28031015,0.65432644,0.2697811,0.092758656,0.05127287
,-0.18108416,0.07448244,0.033644676,-0.019525528,-0.0171628
,0.06546879,-0.23602772,0.054907322,0.025059223,0.12915993
,-0.13409853,0.008899689,0.06378889,-0.096655846,0.12819815
,0.37453985,-0.019990444,0.062773705,-0.10293627,-0.14671803
,0.30766916,0.36863136,0.061179638,0.15488005,0.051788807
,0.016879082,0.09644079,0.07821703,0.007461071,-0.1799388
,-0.21439981,-0.103989124,-0.1676445,-0.12531757,-0.39102936
,-0.00763464,0.05288601,0.12057018,0.15599918,0.07853413
,-0.013551712,-0.07532263,0.10274029,-0.04016304,0.06968689
,0.06365442,-0.047369957,-0.07346344,0.13964462,-0.006870747
,0.21083403,0.45649385,0.14423037,-0.038650513,-0.19508791
,-0.22961521,-0.13869381,0.12968922,-0.18128252,-0.013849258
,-0.17452097,0.07165527,0.066198826,0.0935359,0.00859642
,0.21444893,0.12352753,-0.005649567,0.34545135,0.18070698
,0.16118908,0.08635712,0.06004858,-0.08057737,-0.13334799
,0.19941807,-0.1871705,-0.1509471,-0.27588606,-0.21534443
,0.025736809,-0.001978874,0.114295006,-0.036570072,0.1869235
,0.11727476,0.11967754,-0.2319231,-0.090853214,0.17350292
,-0.010258675,0.008000374,-0.09916878,0.025072575,0.25811958
,0.17801762,-0.24857855,-0.040840626,-0.19584179,0.07364941
,-0.060620785,-0.23789549,0.09834957,-0.001358986,0.10964537
,-0.08752632,-0.022292137,0.17397404,0.025512218,0.053631783
